"Nouns" "Verbs" "Adj"
"161" 2.46153846153846 2.56410256410256 0.82051282051282
"162" 14.2857142857143 10.4285714285714 1.57142857142857
"163" 2.52631578947368 2.73684210526316 0.631578947368421
"164" 7.88235294117647 5.23529411764706 1.70588235294118
"165" 3.84782608695652 3.8695652173913 0.91304347826087
"166" 3.07142857142857 4.71428571428571 1.35714285714286
"167" 5.07692307692308 4.07692307692308 2.15384615384615
"168" 3.58333333333333 4.5 1.66666666666667
"169" 2.83333333333333 3.79166666666667 0.958333333333333
"170" 3.22916666666667 3.125 0.916666666666667
"171" 4.31428571428571 5.31428571428571 1.71428571428571
"172" 2.44444444444444 2.7037037037037 0.814814814814815
"173" 4.11111111111111 5.33333333333333 1.11111111111111
"174" 3.61224489795918 3.08163265306122 1.51020408163265
"175" 2.20634920634921 2.76190476190476 0.904761904761905
"176" 3.87878787878788 3.60606060606061 1.3030303030303
"177" 6.29411764705882 5.70588235294118 1.17647058823529
"178" 3.35135135135135 4.02702702702703 1.05405405405405
"179" 2.68571428571429 4.48571428571429 1.37142857142857
"180" 2.34615384615385 3.11538461538462 0.807692307692308
"181" 3 4.38888888888889 0.888888888888889
"182" 3.95 5.1 1.05
"183" 2.18604651162791 2.7906976744186 0.511627906976744
"184" 1.85393258426966 2.38202247191011 0.471910112359551
"185" 2.19402985074627 2.25373134328358 0.402985074626866
"186" 33 56 6.5
"187" 3.75609756097561 3.65853658536585 1.07317073170732
"188" 2.61111111111111 3.09259259259259 0.833333333333333
"189" 2.02857142857143 2.71428571428571 0.614285714285714
"190" 3.22222222222222 3.66666666666667 1.4
"191" 2.91176470588235 3.41176470588235 0.941176470588235
"192" 2.32 2.04 0.84
"193" 4.22857142857143 4.68571428571429 1.82857142857143
"194" 2.34375 2.875 1.125
"195" 3.63414634146341 4.46341463414634 1.04878048780488
"196" 2.96774193548387 3.80645161290323 1.06451612903226
"197" 3.29411764705882 3.19607843137255 0.96078431372549
"198" 4.34285714285714 4.97142857142857 1.8
"199" 3.36111111111111 4.16666666666667 1.27777777777778
"200" 3 4.92682926829268 0.780487804878049
"201" 5.14285714285714 5.71428571428571 1.28571428571429
"202" 3.80769230769231 6.11538461538461 1.30769230769231
"203" 31 34.3333333333333 10
"204" 2.60869565217391 3.78260869565217 0.978260869565217
"205" 3.81081081081081 3.35135135135135 1.48648648648649
"206" 2.17857142857143 2.53571428571429 0.642857142857143
"207" 3.13333333333333 4.13333333333333 1.6
"208" 4.0625 3.22916666666667 1.02083333333333
"209" 3.55555555555556 4.07407407407407 1.25925925925926
"210" 2.05714285714286 2.75714285714286 0.7
"211" 2.53448275862069 3.27586206896552 1.06896551724138
"212" 6.85714285714286 8.14285714285714 1.71428571428571
"213" 4.33333333333333 3.6 3.06666666666667
"214" 2.88888888888889 6.61111111111111 1.27777777777778
"215" 5.68 3.6 1.92
"216" 4.6 5.84 1.8
"217" 2.88461538461538 4.03846153846154 0.769230769230769
"218" 3.375 3.59375 1.46875
"219" 2.9811320754717 3.05660377358491 1.35849056603774
"220" 2.35 3.675 1.375
"221" 3.52272727272727 3.97727272727273 1.59090909090909
"222" 3.51428571428571 3.14285714285714 1.14285714285714
"223" 2 3 0.571428571428571
"224" 3.13157894736842 3.55263157894737 0.789473684210526
"225" 3.85294117647059 3.76470588235294 0.794117647058823
"226" 3.44444444444444 2.72222222222222 1.22222222222222
"227" 2.57377049180328 2.91803278688525 0.836065573770492
"228" 2.02702702702703 3.13513513513514 0.864864864864865
"229" 4.37037037037037 5.18518518518519 1.14814814814815
"230" 4.81818181818182 6.09090909090909 2
"231" 2.84848484848485 2.57575757575758 0.909090909090909
"232" 3.75 3.94444444444444 1.33333333333333
"233" 3.43589743589744 4.23076923076923 0.948717948717949
"234" 3.5625 4.25 0.9375
"235" 4.02702702702703 5 1.51351351351351
"236" 3.11111111111111 3.80555555555556 0.583333333333333
"237" 13.125 14.375 5.375
"238" 3.375 7 1
"239" 2.30434782608696 3.47826086956522 0.739130434782609
"240" 3.07894736842105 3.5 1.52631578947368
"241" 4.72222222222222 3.88888888888889 1.27777777777778
"242" 3.75 3.125 0.25
"243" 2.85714285714286 4.14285714285714 1
"244" 3.33333333333333 3.86666666666667 1.46666666666667
"245" 3.24489795918367 3.08163265306122 1.02040816326531
"246" 3.27586206896552 3.82758620689655 0.586206896551724
"247" 3.84615384615385 4.30769230769231 0.692307692307692
"248" 2.61111111111111 4.47222222222222 1.13888888888889
"249" 3.15151515151515 4.57575757575758 1.12121212121212
"250" 3.13725490196078 3.2156862745098 0.745098039215686
"251" 9.83333333333333 6.66666666666667 2.16666666666667
"252" 2.16129032258065 4 0.806451612903226
"253" 9.11111111111111 9.83333333333333 2.33333333333333
"254" 3.33333333333333 3 1.27777777777778
"255" 4.03846153846154 6.23076923076923 1.19230769230769
"256" 11.125 14.375 2.375
"257" 2.68421052631579 3.44736842105263 1
"258" 3.60606060606061 3.66666666666667 1.3030303030303
"259" 4.35185185185185 2.55555555555556 1.31481481481481
"260" 6.17647058823529 5.88235294117647 1.94117647058824
"261" 7.85714285714286 9.42857142857143 3.78571428571429
"262" 3.36585365853659 4.31707317073171 1.4390243902439
"263" 4.58823529411765 4.85294117647059 1.17647058823529
"264" 3.15217391304348 3.1304347826087 0.934782608695652
"265" 3.06666666666667 2.23333333333333 0.933333333333333
"266" 4.56756756756757 4.54054054054054 1.54054054054054
"267" 2.45614035087719 3.29824561403509 0.947368421052632
"268" 7 9 2.75
"269" 3 4.62068965517241 1.27586206896552
"270" 3.36585365853659 4.63414634146341 0.731707317073171
"271" 3.29411764705882 4.70588235294118 1.41176470588235
"272" 4.94117647058824 2.82352941176471 1.73529411764706
"273" 1.80769230769231 2.46153846153846 0.615384615384615
"274" 1.77631578947368 2.60526315789474 0.552631578947368
"275" 4.73076923076923 4.34615384615385 1.65384615384615
"276" 2.76315789473684 2.03947368421053 0.605263157894737
"277" 2.60714285714286 3.46428571428571 0.607142857142857
"278" 2.325 3.425 1.125
"279" 5.5 5.96666666666667 1.56666666666667
"280" 3.18421052631579 3.36842105263158 1.05263157894737
"281" 2.69230769230769 3.57692307692308 1.11538461538462
"282" 4.88 4.32 1.04
"283" 3.76470588235294 5.73529411764706 1.79411764705882
"284" 2.42592592592593 2.59259259259259 1.07407407407407
"285" 4.15 4.5 1.075
"286" 6.68421052631579 7.57894736842105 2.31578947368421
"287" 4.14285714285714 5.17142857142857 1.25714285714286
"288" 2.26 2.84 1.16
"289" 3.59259259259259 4.33333333333333 1.37037037037037
"290" 2.54761904761905 4.47619047619048 0.904761904761905
"291" 3.11428571428571 3.94285714285714 0.657142857142857
"292" 3.7 3.05 1.65
"293" 3 3.55 1.45
"294" 3.69230769230769 4.58974358974359 1.30769230769231
"295" 6.15789473684211 5.89473684210526 2.78947368421053
"296" 2.9047619047619 3.45238095238095 0.857142857142857
"297" 5.14285714285714 4.5 2.14285714285714
"298" 4.57894736842105 4.68421052631579 1.26315789473684
"299" 3.08823529411765 3.14705882352941 0.941176470588235
"300" 2.80645161290323 2.29032258064516 1.32258064516129
"301" 2.96153846153846 1.92307692307692 0.692307692307692
"302" 3.47058823529412 4 1.64705882352941
"303" 1.78378378378378 2.37837837837838 0.878378378378378
"304" 3.25 2.69642857142857 1.14285714285714
"305" 3.06666666666667 4.17777777777778 1.24444444444444
"306" 2.52941176470588 3.23529411764706 0.941176470588235
"307" 2.5531914893617 3.48936170212766 0.978723404255319
"308" 2.96078431372549 3.3921568627451 0.823529411764706
"309" 2.86538461538462 3.65384615384615 0.826923076923077
"310" 2.74193548387097 3 0.838709677419355
"311" 3.875 6.8125 0.375
"312" 3.33333333333333 4 0.333333333333333
"313" 4.09756097560976 4 1.85365853658537
"314" 3.34375 5 0.71875
"315" 3.92592592592593 4.40740740740741 1.7037037037037
"316" 2.3953488372093 3.25581395348837 0.976744186046512
"317" 3.04545454545455 3.79545454545455 1.09090909090909
"318" 3.36842105263158 4.84210526315789 1.23684210526316
"319" 3.17647058823529 4.26470588235294 0.617647058823529
"320" 5.6 5.83333333333333 1.33333333333333
"321" 3.96428571428571 4.10714285714286 1.28571428571429
"322" 2.66666666666667 3.75 1.20833333333333
"323" 2.8125 3.16666666666667 0.729166666666667
"324" 5.03125 4.125 1.53125
"325" 2.68421052631579 4.07894736842105 0.894736842105263
"326" 3.06779661016949 2.64406779661017 1.38983050847458
"327" 4.27083333333333 3.52083333333333 1.27083333333333
"328" 3.46875 3.625 1.03125
"329" 3.33333333333333 7.06666666666667 0.8
"330" 2.27118644067797 2.79661016949153 0.610169491525424
"331" 3.32432432432432 5.16216216216216 1.24324324324324
"332" 2.64406779661017 3.13559322033898 1.03389830508475
"333" 2.37837837837838 2.2972972972973 0.702702702702703
"334" 2.625 3.16666666666667 0.916666666666667
"335" 2.3469387755102 3.22448979591837 0.693877551020408
"336" 5.03125 5.1875 1.71875
"337" 2.4375 3.97916666666667 0.833333333333333
"338" 2.84313725490196 3.64705882352941 0.980392156862745
"339" 2.58 3.48 0.9
"340" 2.06666666666667 2.43333333333333 1.03333333333333
"341" 7 5.33333333333333 0.666666666666667
"342" 7.2 10.6 3.2
"343" 2.30769230769231 3.61538461538462 1.30769230769231
"344" 3.22222222222222 3.95555555555556 1.4
"345" 3.53571428571429 4 1.21428571428571
"346" 3.6 5.31428571428571 1.2
"347" 4.02564102564103 4.74358974358974 1.38461538461538
"348" 5.16129032258065 4.64516129032258 1.29032258064516
"349" 4.1 6.45 2.15
"350" 2.73684210526316 4.52631578947368 0.815789473684211
"351" 2.77777777777778 4.44444444444444 2.11111111111111
"352" 3.69230769230769 4.74358974358974 1.15384615384615
"353" 3.375 3.95833333333333 1.375
"354" 4.6551724137931 4.82758620689655 1.48275862068966
"355" 4.51428571428571 5.57142857142857 1.02857142857143
"356" 3.35416666666667 3.29166666666667 0.6875
"357" 2.19672131147541 3.01639344262295 0.819672131147541
"358" 1.5421686746988 2.13253012048193 0.385542168674699
"359" 3.34210526315789 3.55263157894737 1.23684210526316
"360" 7.40909090909091 5.5 1.45454545454545
"361" 2.72 3.94 0.64
"362" 2.4 2.475 0.9
"363" 4.15384615384615 5.38461538461539 1.73076923076923
"364" 1.39393939393939 2.21212121212121 0.727272727272727
"365" 4.04878048780488 4.07317073170732 1.29268292682927
"366" 2.36507936507937 3.25396825396825 0.587301587301587
"367" 3.87179487179487 4.66666666666667 1.48717948717949
"368" 4.19047619047619 3.42857142857143 1.19047619047619
"369" 2.74418604651163 3.90697674418605 1.06976744186047
"370" 2.22388059701493 3.02985074626866 0.432835820895522
"371" 3.27272727272727 5.13636363636364 1.59090909090909
"372" 3.83333333333333 4.33333333333333 1.08333333333333
"373" 2.54054054054054 2.51351351351351 1.24324324324324
"374" 1.77272727272727 2.31818181818182 0.681818181818182
"375" 3.26829268292683 3.5609756097561 0.75609756097561
"376" 3.02564102564103 3.56410256410256 0.743589743589744
"377" 2.28125 2.6875 1.21875
"378" 2.55102040816327 3.08163265306122 0.979591836734694
"379" 3.0952380952381 3.85714285714286 1.0952380952381
"380" 3.19607843137255 3.3921568627451 1.03921568627451
"381" 13.625 17.125 4.75
"382" 3.08823529411765 3.61764705882353 1.17647058823529
"383" 3.64285714285714 3.14285714285714 0.857142857142857
"384" 18.8571428571429 19.4285714285714 5
"385" 2.3953488372093 3 0.511627906976744
"386" 2.0952380952381 3.38095238095238 0.714285714285714
"387" 5.41176470588235 4.97058823529412 1.82352941176471
"388" 3.51851851851852 4.66666666666667 1.22222222222222
"389" 3.01923076923077 3.03846153846154 0.788461538461538
"390" 4 5.03125 1.28125
"391" 3.11111111111111 3.40740740740741 1.09259259259259
"392" 3.19354838709677 3.93548387096774 2.25806451612903
"393" 2.63461538461538 2.94230769230769 1.44230769230769
"394" 3.25 3.8 1.3
"395" 2.46153846153846 3.30769230769231 1.07692307692308
"396" 7.42105263157895 10.9473684210526 2.15789473684211
"397" 3.11111111111111 4.02777777777778 1.13888888888889
"398" 3.1875 3.64583333333333 1.20833333333333
"399" 3.49056603773585 3.24528301886792 0.830188679245283
"400" 2.88235294117647 3.44117647058824 0.852941176470588
"401" 5.40740740740741 5.11111111111111 1.92592592592593
"402" 3.07692307692308 4.57692307692308 1.19230769230769
"403" 3.58823529411765 4.35294117647059 1.58823529411765
"404" 3.20512820512821 3.87179487179487 1.46153846153846
"405" 3.8 8 1.4
"406" 2.97826086956522 3.8695652173913 1.04347826086957
"407" 2.11688311688312 2.2987012987013 0.636363636363636
"408" 5.80952380952381 6.85714285714286 2.28571428571429
"409" 3.33333333333333 5 0.857142857142857
"410" 3.9 5.2 2.1
"411" 2.05128205128205 3.02564102564103 0.692307692307692
"412" 2.88888888888889 3.41666666666667 0.888888888888889
"413" 4.23076923076923 4.30769230769231 1.51282051282051
"414" 2.38095238095238 3.38095238095238 1.26190476190476
"415" 2.79545454545455 2.95454545454545 0.840909090909091
"416" 2.40425531914894 3.06382978723404 0.829787234042553
"417" 2.17307692307692 3.25 0.75
"418" 22.5 24.75 6.5
"419" 3.09375 3.875 0.78125
"420" 3.825 4.3 1.35
"421" 5.69230769230769 3.69230769230769 1.34615384615385
"422" 33 51 13
"423" 2.59375 4.5 1.09375
"424" 4.16666666666667 5.25 1.33333333333333
"425" 3.53333333333333 4.13333333333333 1.33333333333333
"426" 3.33333333333333 3.75757575757576 1.24242424242424
"427" 3.02083333333333 3.77083333333333 1.08333333333333
"428" 1.69444444444444 3.22222222222222 0.638888888888889
"429" 3.12 3.08 0.92
"430" 4.1219512195122 3.46341463414634 1.41463414634146
"431" 2.95555555555556 4.11111111111111 0.977777777777778
"432" 4 4.8125 1.875
"433" 3.11764705882353 3.41176470588235 1.20588235294118
"434" 4.36842105263158 4.89473684210526 1.42105263157895
"435" 5.84210526315789 6.94736842105263 2.15789473684211
"436" 2.75 4.3125 1.25
"437" 4.42424242424242 5.18181818181818 1.42424242424242
"438" 3.42222222222222 4.04444444444444 0.888888888888889
"439" 2.16279069767442 3.58139534883721 0.558139534883721
"440" 1.59459459459459 1.90540540540541 0.621621621621622
"441" 2.42105263157895 3.21052631578947 0.736842105263158
"442" 5.72727272727273 5.63636363636364 0.909090909090909
"443" 2.90909090909091 4.57575757575758 0.939393939393939
"444" 1.88235294117647 2.5 0.911764705882353
"445" 4.73684210526316 4.05263157894737 2.36842105263158
"446" 4.64285714285714 4.92857142857143 1.21428571428571
"447" 3.66666666666667 5.25 1.52777777777778
"448" 4.23529411764706 6.88235294117647 2
"449" 2.36363636363636 3.39393939393939 1.3030303030303
"450" 2.375 2.41666666666667 0.638888888888889
"451" 2.97674418604651 3.62790697674419 1.55813953488372
"452" 7.05555555555556 7.22222222222222 2.38888888888889
"453" 2.41666666666667 3.08333333333333 0.375
"454" 4.97058823529412 4.58823529411765 1.64705882352941
"455" 2.17241379310345 3.6551724137931 1.13793103448276
"456" 2.71428571428571 2.88095238095238 1.04761904761905
"457" 1.72413793103448 2.98275862068966 0.758620689655172
"458" 2.08695652173913 3.80434782608696 1.45652173913043
"459" 1.92727272727273 3.58181818181818 0.836363636363636
"460" 3.60526315789474 3.97368421052632 1.23684210526316
"461" 3.36734693877551 3.36734693877551 0.918367346938776
"462" 3.48484848484848 3.06060606060606 1
"463" 3.72093023255814 4.6046511627907 1.06976744186047
"464" 4.95652173913043 4.34782608695652 2.69565217391304
"465" 2.1 2.1 0.9
"466" 3.46153846153846 3.84615384615385 2.07692307692308
"467" 3.3030303030303 4.06060606060606 0.878787878787879
"468" 2.84444444444444 3.06666666666667 0.844444444444444
"469" 6.23809523809524 9.80952380952381 1.85714285714286
"470" 2 3.77777777777778 0.444444444444444
"471" 3.17021276595745 3.74468085106383 1.21276595744681
"472" 3.42372881355932 2.49152542372881 1.20338983050847
"473" 4 4.5 0.75
"474" 2.71698113207547 3.37735849056604 0.679245283018868
"475" 3.27083333333333 3.5 1.41666666666667
"476" 1.17391304347826 2.10144927536232 0.492753623188406
"477" 8.14285714285714 7.57142857142857 2.5
"478" 3.25 3.91666666666667 1.25
"479" 2.83333333333333 3.16666666666667 0.861111111111111
"480" 4.70588235294118 4 1.52941176470588
"481" 4.06060606060606 6.15151515151515 1.12121212121212
"482" 5.96296296296296 3.18518518518519 2.25925925925926
"483" 2.46153846153846 3.76923076923077 1.23076923076923
"484" 3 2.31034482758621 0.896551724137931
"485" 3.65853658536585 4.26829268292683 1.21951219512195
"486" 5.57142857142857 6.90476190476191 1.14285714285714
"487" 3.80555555555556 4.05555555555556 1.33333333333333
"488" 3.3 3.32 0.88
"489" 2.62745098039216 3.3921568627451 0.745098039215686
"490" 5.57142857142857 7.42857142857143 1.92857142857143
"491" 2 2.225 0.65
"492" 4.96551724137931 4.62068965517241 1.24137931034483
"493" 2.57142857142857 2.42857142857143 0.571428571428571
"494" 1.62790697674419 2.44186046511628 0.651162790697674
"495" 3.03125 3.03125 1.375
"496" 5.44444444444444 3.22222222222222 1.66666666666667
"497" 3.10810810810811 5.35135135135135 1.08108108108108
"498" 2.04651162790698 3.32558139534884 0.534883720930233
"499" 6.30434782608696 6.43478260869565 1.39130434782609
"500" 3.59459459459459 3.78378378378378 1.2972972972973
"501" 3.37142857142857 3.22857142857143 1.45714285714286
"502" 3.29411764705882 5.64705882352941 0.735294117647059
"503" 3.22222222222222 3 0.722222222222222
"504" 7.68181818181818 7.59090909090909 2.22727272727273
"505" 6.8125 7.375 1.5625
"506" 2.69387755102041 4.16326530612245 0.775510204081633
"507" 2.93478260869565 4.34782608695652 0.869565217391304
"508" 3.06451612903226 3.83870967741935 1.35483870967742
"509" 3.73913043478261 4.60869565217391 2.26086956521739
"510" 3.325 3.45 0.975
"511" 5.66666666666667 8.66666666666667 1.77777777777778
"512" 9.5 17.5 2.5
"513" 2.66666666666667 2.46031746031746 1.31746031746032
"514" 1.98181818181818 2.6 0.963636363636364
"515" 3.26086956521739 3.32608695652174 1.41304347826087
"516" 2.92857142857143 4.25 0.642857142857143
"517" 1.44827586206897 2.46551724137931 0.379310344827586
"518" 3.0952380952381 3.11904761904762 0.666666666666667
"519" 1.86274509803922 3.54901960784314 0.764705882352941
"520" 2.70731707317073 3.29268292682927 0.731707317073171
"521" 4.60869565217391 5.1304347826087 1.43478260869565
"522" 4.46153846153846 7.30769230769231 1.53846153846154
"523" 2.78571428571429 3.21428571428571 0.928571428571429
"524" 3.51063829787234 3.1063829787234 1.1063829787234
"525" 3.52777777777778 4.44444444444444 1.25
"526" 4 4.10344827586207 0.96551724137931
"527" 4.23076923076923 4.34615384615385 0.884615384615385
"528" 2.54237288135593 3.11864406779661 0.796610169491525
"529" 4.07142857142857 6.21428571428571 0.892857142857143
"530" 2.82608695652174 3.47826086956522 1.28260869565217
"531" 3.57575757575758 3.42424242424242 1.27272727272727
"532" 3.51020408163265 3.61224489795918 0.387755102040816
"533" 4.66666666666667 4.90909090909091 1.42424242424242
"534" 2.64285714285714 3.57142857142857 0.660714285714286
"535" 3.64285714285714 4.09523809523809 1.4047619047619
"536" 3.62222222222222 4 0.755555555555556
"537" 3 3.5 2
"538" 2.44186046511628 5.32558139534884 1.18604651162791
"539" 3.65853658536585 4.36585365853659 0.780487804878049
"540" 3.27586206896552 4.06896551724138 1.24137931034483
"541" 2.31578947368421 2.78947368421053 0.473684210526316
"542" 2.97142857142857 4.34285714285714 1.14285714285714
"543" 3.03333333333333 4.53333333333333 1.83333333333333
"544" 3.33333333333333 3.29166666666667 1.125
"545" 2.32 1.8 0.64
"546" 2.8169014084507 2.52112676056338 0.47887323943662
"547" 3.36 4.8 2.12
"548" 1.95833333333333 4 0.75
"549" 4.17647058823529 3.76470588235294 0.941176470588235
"550" 6 5.2 2.2
"551" 3.02040816326531 3.42857142857143 0.73469387755102
